30301009;INSTALAÄÂES E EQUIPAMENTOS METALÈRGICOS
30301017;INSTALAÄÂES METALÈRGICAS
30301025;EQUIPAMENTOS METALÈRGICOS
30302005;METALURGIA EXTRATIVA
30302013;AGLOMERAÄ«O
30302021;ELETROMETALURGIA
30302030;HIDROMETALURGIA
30302048;PIROMETALURGIA
30302056;TRATAMENTO DE MINêRIOS
30303001;METALURGIA DE TRANSFORMAÄ«O
30303010;CONFORMAÄ«O MEC∂NICA
30303028;FUNDIÄ«O
30303036;METALURGIA DE P‡
30303044;RECOBRIMENTOS
30303052;SOLDAGEM
30303060;TRATAMENTO TêRMICO, MEC∂NICOS E QU÷MICOS
30303079;USINAGEM
30304008;METALURGIA F÷SICA
30304016;ESTRUTURA DOS METAIS E LIGAS
30304024;PROPRIEDADES F÷SICAS DOS METAIS E LIGAS
30304032;PROPRIEDADES MEC∂NICAS DOS METAIS E LIGAS
30304040;TRANSFORMAÄ«O DE FASES
30304059;CORROS«O
30305004;MATERIAIS N«O-METµLICOS
30305012;EXTRAÄ«O E TRANSFORMAÄ«O DE MATERIAIS
30305020;CER∂MICOS
30305039;MATERIAIS CONJUGADOS N«O-METµLICOS
30305047;POL÷MEROS,  APLICAÄÂES
;
30600006;ENGENHARIA QU÷MICA
30601002;PROCESSOS INDUSTRIAIS DE ENGENHARIA QU÷MICA
30601010;PROCESSOS BIOQU÷MICOS
30601029;PROCESSOS ORG∂NICOS
30601037;PROCESSOS INORG∂NICOS
30602009;OPERAÄÂES INDUSTRIAIS E EQUIPAMENTOS PARA ENG. QU÷MICA
30602017;REATORES QU÷MICOS
30602025;OPERAÄÂES CARACTER÷STICAS DE PROCESSOS BIOQU÷MICOS
30602033;OPERAÄÂES DE SEPARAÄ«O E MISTURA
30603005;TECNOLOGIA QU÷MICA
30603013;BALANÄOS GLOBAIS DE MATêRIA E ENERGIA
30603021;µGUA
30603030;µLCOOL
30603048;ALIMENTOS
30603056;BORRACHAS
30603064;CARV«O
30603072;CER∂MICA
30603080;CIMENTO
30603099;COURO
30603102;DETERGENTES
30603110;FERTILIZANTES
30603129;MEDICAMENTOS
30603137;METAIS N«O-FERROSOS
30603145;‡LEOS
30603153;PAPEL E CELULOSE
30603161;PETR‡LEO E PETROQU÷MICA
30603170;POL÷MEROS
30603188;PRODUTOS NATURAIS
30603196;TêXTEIS
30603200;TRATAMENTOS E APROVEITAMENTOS DE REJEITOS
30603218;XISTO
;
30900000;ENGENHARIA NUCLEAR
30901006;APLICAÄÂES DE RADIOIS‡TOPOS
30901014;PRODUÄ«O DE RADIOIS‡POTOS
30901022;APLICAÄÂES INDUSTRIAIS DE RADIOIS‡POTOS
30901030;INSTRUMENTAÄ«O PARA MEDIDA E CONTROLE DE RADIAÄ«O
30902002;FUS«O CONTROLADA
30902010;PROCESSOS INDUSTRIAIS DA FUS«O CONTROLADA
30902029;PROBLEMAS TECNOL‡GICOS DA FUS«O CONTROLADA
30903009;COMBUST÷VEL NÈCLEAR
30903017;EXTRAÄ«O DE COMBUST÷VEL NÈCLEAR
30903025;CONVERS«O, ENRIQUECIMENTO E FABRICAÄ«O DE COMBUST. NÈCLEAR
30903033;REPROCESSAMENTO DO COMBUST÷VEL NÈCLEAR
30903041;REJEITOS DE COMBUST÷VEL NÈCLEAR
30904005;TECNOLOGIA DOS REATORES
30904013;NÈCLEO DO REATOR
30904021;MATERIAIS NUCLEARES E BLINDAGEM DE REATORES
30904030;TRANSFER“NCIA DE CALOR EM REATORES
30904048;GERAÄ«O E INTEGRAÄ«O COM SISTEMAS ELêTRICOS EM REATORES
30904056;INSTRUMENTAÄ«O PARA OPERAÄ«O E CONTROLE DE REATORES
30904064;SEGURANÄA, LOCALIZAÄ«O E LICENCIAMENTO DE REATORES
30904072;ASPECTOS ECON‚MICOS DE REATORES
;µREA DE AVALIAÄ«O: ENGENHARIAS III
;
;
30500001;ENGENHARIA MEC∂NICA
30501008;FEN‚MENOS DE TRANSPORTES
30501016;TRANSFER“NCIA DE CALOR
30501024;MEC∂NICA DOS FLU÷DOS
30501032;DIN∂MICA DOS GASES
30501040;PRINC÷PIOS VARIACIONAIS E MêTODOS NUMêRICOS
30502004;ENGENHARIA TêRMICA
30502012;TERMODIN∂MICA
30502020;CONTROLE AMBIENTAL
30502039;APROVEITAMENTO DA ENERGIA
30503000;MEC∂NICA DOS S‡LIDOS
30503019;MEC∂NICA DOS CORPOS S‡LIDOS, ELµSTICOS E PLµSTICOS
30503027;DIN∂MICA DOS CORPOS R÷GIDOS, ELµSTICOS E PLµSTICOS
30503035;ANµLISE DE TENSÂES
30503043;TERMOELASTICIDADE
30504007;PROJETOS DE MµQUINAS
30504015;TEORIA DOS MECANISMOS
30504023;ESTµTICA E DIN∂MICA APLICADA
30504031;ELEMENTOS DE MµQUINAS
30504040;FUNDAMENTOS GERAIS DE PROJETOS DAS MµQUINAS
30504058;MµQUINAS, MOTORES E EQUIPAMENTOS
30504066;MêTODOS DE S÷NTESE E OTIMIZAÄ«O APLICADOS AO PROJ.  MEC∂NICO
30504074;CONTROLE DE SISTEMAS MEC∂NICOS
30504082;APROVEITAMENTO DE ENERGIA
30505003;PROCESSOS DE FABRICAÄ«O
30505011;MATRIZES E FERRAMENTAS
30505020;MµQUINAS DE USINAGEM E CONFORMAÄ«O
30505038;CONTROLE NUMêRICO
