513;30502004;ENGENHARIA TÉRMICA
514;30502012;TERMODINÂMICA
515;30502020;CONTROLE AMBIENTAL
516;30502039;APROVEITAMENTO DA ENERGIA
517;30503000;MECÂNICA DOS SÓLIDOS
518;30503019;MECÂNICA DOS CORPOS SÓLIDOS, ELÁSTICOS E PLÁSTICOS
519;30503027;DINÂMICA DOS CORPOS RÍGIDOS, ELÁSTICOS E PLÁSTICOS
520;30503035;ANÁLISE DE TENSÕES
521;30503043;TERMOELASTICIDADE
522;30504007;PROJETOS DE MÁQUINAS
523;30504015;TEORIA DOS MECANISMOS
524;30504023;ESTÁTICA E DINÂMICA APLICADA
525;30504031;ELEMENTOS DE MÁQUINAS
526;30504040;FUNDAMENTOS GERAIS DE PROJETOS DAS MÁQUINAS
527;30504058;MÁQUINAS, MOTORES E EQUIPAMENTOS
528;30504066;MÉTODOS DE SÍNTESE E OTIMIZAÇÃO APLICADOS AO PROJ.  MECÂNICO
529;30504074;CONTROLE DE SISTEMAS MECÂNICOS
530;30504082;APROVEITAMENTO DE ENERGIA
531;30505003;PROCESSOS DE FABRICAÇÃO
532;30505011;MATRIZES E FERRAMENTAS
533;30505020;MÁQUINAS DE USINAGEM E CONFORMAÇÃO
534;30505038;CONTROLE NUMÉRICO
535;30505046;ROBOTIZAÇÃO
536;30505054;PROCESSOS DE FABRICAÇÃO, SELEÇÃO ECONÔMICA
537;30800005;ENGENHARIA DE PRODUÇÃO
538;30801001;GERÊNCIA DE PRODUÇÃO
539;30801010;PLANEJAMENTO DE INSTALAÇOES INDUSTRIAIS
540;30801028;PLANEJAMENTO, PROJETO E CONTROLE DE SIST. DE PRODUÇÃO
541;30801036;HIGIENE E SEGURANÇA DO TRABALHO
542;30801044;SUPRIMENTOS
543;30801052;GARANTIA DE CONTROLE DE QUALIDADE
544;30802008;PESQUISA OPERACIONAL
545;30802016;PROCESSOS ESTOCÁSTICOS E TEORIAS DAS FILAS
546;30802024;PROGRAMAÇÃO LINEAR, NÃO-LINEAR, MISTA E DINÂMICA
547;30802032;SÉRIES TEMPORAIS
548;30802040;TEORIA DOS GRAFOS
549;30802059;TEORIA DOS JOGOS
550;30803004;ENGENHARIA DO PRODUTO
551;30803012;ERGONOMIA
552;30803020;METODOLOGIA DE PROJETO DO PRODUTO
553;30803039;PROCESSOS DE TRABALHO
554;30803047;GERÊNCIA DO PROJETO E DO PRODUTO
555;30803055;DESENVOLVIMENTO DE PRODUTO
556;30804000;ENGENHARIA ECONÔMICA
557;30804019;ESTUDO DE MERCADO
558;30804027;LOCALIZAÇÃO INDUSTRIAL
559;30804035;ANÁLISE DE CUSTOS
560;30804043;ECONOMIA DE TECNOLOGIA
561;30804051;VIDA ECONÔMICA DOS EQUIPAMENTOS
562;30804060;AVALIAÇÃO DE PROJETOS
563;31100007;ENGENHARIA NAVAL E OCEÂNICA
564;31101003;HIDRODINÂMICA DE NAVIOS E SISTEMAS OCEÂNICOS
565;31101011;RESISTÊNCIA HIDRODINÂMICA
566;31101020;PROPULSÃO DE NAVIOS
567;31102000;ESTRUTURAS NAVAIS E OCEÂNICAS
568;31102018;ANÁLISE TEÓRICA E EXPERIMENTAL DE ESTRUTURA
569;31102026;DINÂMICA ESTRUTURAL NAVAL E OCEÂNICA
570;31102034;SÍNTESE ESTRUTURAL NAVAL E OCEÂNICA
571;31103006;MÁQUINAS MARÍTIMAS
572;31103014;ANÁLISE DE SISTEMAS PROPULSORES
573;31103022;CONTROLE E AUTOMAÇÃO DE SISTEMAS PROPULSORES
574;31103030;EQUIPAMENTOS AUXILIARES DO SISTEMA PROPULSIVO
575;31103049;MOTOR DE PROPULSÃO
576;31104002;PROJETOS DE NAVIOS E DE SISTEMAS OCEÂNICOS
577;31104010;PROJETOS DE NAVIOS
578;31104029;PROJETOS DE SISTEMAS OCEÂNICOS FIXOS E SEMI-FIXOS
579;31104037;PROJETOS DE EMBARCAÇÕES NÃO-CONVENCIONAIS
580;31105009;TECNOLOGIA DE CONSTRUÇÃO NAVAL E DE SISTEMAS OCEÂNICOS
581;31105017;MÉTODOS DE FABRICAÇÃO DE NAVIOS E SISTEMAS OCEÂNICOS
582;31105025;SOLDAGEM DE ESTRUTURAS NAVAIS E OCEÂNICOS
583;31105033;CUSTOS DE CONSTRUÇÃO NAVAL
584;31105041;NORMATIZAÇÃO E CERTIFICAÇÃO DE QUALIDADE DE NAVIOS
585;31200001;ENGENHARIA AEROESPACIAL
586;31201008;AERODINÂMICA
587;31201016;AERODINÂMICA DE AERONAVES ESPACIAIS
588;31201024;AERODINÂMICA DOS PROCESSOS GEOFÍSICOS E INTERPLANETÁRIOS
589;31202004;DINÂMICA DE VÔO
590;31202012;TRAJETÓRIAS E ÓRBITAS
591;31202020;ESTABILIDADE E CONTROLE
592;31203000;ESTRUTURAS AEROESPACIAIS
593;31203019;AEROELASTICIDADE
594;31203027;FADIGA
595;31203035;PROJETOS DE ESTRUTURAS AEROESPACIAIS
596;31204007;MATERIAIS E PROCESSOS P/ENGENHARIA AERON. E AEROESPACIAL
597;31205003;PROPULSÃO AEROESPACIAL
598;31205011;COMBUSTÃO E ESCOAMENTO COM REAÇÕES QUÍMICAS
599;31205020;PROPULSÃO DE FOGUTES
600;31205038;MÁQUINAS DE FLUXO
601;31205046;MOTORES ALTERNATIVOS
602;31206000;SISTEMAS AEROESPACIAIS
603;31206018;AVIÕES
604;31206026;FOGUETES
605;31206034;HELICÓPTEROS
606;31206042;HOVERCRAFT
607;31206050;SATÉLITES E OUTROS DISPOSITIVOS AEROESPACIAIS
608;31206069;NORMATIZAÇÃO E CERT. DE QUAL. DE AERONAVES E COMPONENTES
609;31206077;MANUTENÇÃO DE SISTEMAS AEROESPACIAIS
610;30400007;ENGENHARIA ELÉTRICA
611;30401003;MATERIAIS ELÉTRICOS
612;30401011;MATERIAIS CONDUTORES
613;30401020;MATERIAIS E COMPONENTES SEMICONDUTORES
614;30401038;MATERIAIS E DISPOSITIVOS SUPERCONDUTORES
615;30401046;MATERIAIS DIELÉTRICOS, PIESOELÉTRICOS E FERROELÉTRICOS
616;30401054;MAT. E COMP. ELETROÓTICOS E MAGNET., MAT. FOTOELÉTRICOS
617;30401062;MATERIAIS E DISPOSITIVOS MAGNÉTICOS
618;30402000;MEDIDAS ELÉTRICAS, MAGNÉTICAS E ELETRÔNICASINSTRUMENTAÇÃO
619;30402018;MEDIDAS ELÉTRICAS
620;30402026;MEDIDAS MAGNÉTICAS
621;30402034;INSTRUMENTAÇÃO ELETROMECÂNICA
622;30402042;INSTRUMENTAÇÃO ELETRÔNICA
623;30402050;SISTEMAS ELETRÔNICOS DE MEDIDAS E DE CONTROLE
624;30403006;CIRCUITOS ELÉTRICOS, MAGNÉTICOS E ELETRÔNICOS
625;30403014;TEORIA GERAL DOS CIRCUITOS ELÉTRICOS
626;30403022;CIRCUITOS LINEARES E NÃO LINEARES
627;30403030;CIRCUITOS ELETRÔNICOS
628;30403049;CIRCUITOS MAGNÉTICOS, MAGNÉTISMO, ELETROMAGNÉTISMO
629;30404002;SISTEMAS ELÉTRICOS DE POTÊNCIA
630;30404010;GERAÇÃO DE ENERGIA ELÉTRICA
631;30404029;TRANSMISSÃO DA ENERGIA ELET., DISTRIB. DA ENERGIA ELÉTRICA
632;30404037;CONVERSÃO E RETIFICAÇÃO DA ENERGIA ELÉTRICA
633;30404045;MEDIÇÃO, CONTROLE, CORREÇÃO E PROTEÇÃO DE SIST. ELET. E POT.
634;30404053;MÁQUINAS ELÉTRICAS E DISPOSITIVOS DE POTÊNCIA
635;30404061;INSTALAÇÕES ELÉTRICAS PREDIAIS E INDUSTRIAIS
636;30405009;ELETRÔNICA INDUSTRIAL, SISTEMAS E CONTROLES ELETRÔNICOS
637;30405017;ELETRÔNICA INDUSTRIAL
638;30405025;AUTOMAÇÃO ELETRÔNICA DE PROCESSOS ELÉTRICOS E INDUSTRIAIS
639;30405033;CONTROLE DE PROCESSOS ELETRÔNICOS, RETROALIMENTAÇÃO
640;30406005;TELECOMUNICAÇÕES
641;30406013;TEORIA ELETROMAG., MICROONDAS, PROPAGAÇÃO DE ONDAS, ANTENAS
642;30406021;RADIONAVEGAÇÃO E RADIOASTRONOMIA
643;30406030;SISTEMAS DE TELECOMUNICAÇÕES
644;31300006;ENGENHARIA BIOMÉDICA
645;31301002;BIOENGENHARIA
646;31301010;PROCESSAMENTO DE SINAIS BIOLÓGICOS
647;31301029;MODELAGEM DE FENÔMENOS BIOLÓGICOS
648;31301037;MODELAGEM DE SISTEMAS BIOLÓGICOS
649;31302009;ENGENHARIA MÉDICA
650;31302017;BIOMATERIAIS E MATERIAIS BIOCOMPATÍVEIS
651;31302025;TRANSDUTORES PARA APLICAÇÕES BIOMÉDICAS
652;31302033;INSTRUMENTAÇÃO ODONTOLÓGICA E MÉDICO-HOSPITALAR
653;31302041;TECNOLOGIA DE PRÓTESES
654;40000001;CIÊNCIAS DA SAÚDE
655;40100006;MEDICINA
656;40101002;CLÍNICA MÉDICA
657;40101010;ANGIOLOGIA
658;40101029;DERMATOLOGIA
659;40101045;CANCEROLOGIA
660;40101061;ENDOCRINOLOGIA
661;40101100;CARDIOLOGIA
662;40101118;GASTROENTEROLOGIA
663;40101126;PNEUMOLOGIA
664;40101134;NEFROLOGIA
665;40101169;FISIATRIA
666;40107000;MEDICINA LEGAL E DEONTOLOGIA
667;40101037;ALERGOLOGIA E IMUNOLOGIA CLÍNICA
668;40101053;HEMATOLOGIA
669;40101070;NEUROLOGIA
670;40101088;PEDIATRIA
671;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS
672;40101142;REUMATOLOGIA
673;40103005;SAÚDE MATERNO-INFANTIL
674;40104001;PSIQUIATRIA
675;40105008;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA
676;40106004;RADIOLOGIA MÉDICA
677;40101150;GINECOLOGIA E OBSTETRÍCIA
678;40101177;OFTALMOLOGIA
679;40101186;ORTOPEDIA
680;40102009;CIRURGIA
681;40102017;CIRURGIA PLÁSTICA E RESTAURADORA
682;40102025;CIRURGIA OTORRINOLARINGOLOGIA
683;40102033;CIRURGIA OFTALMOLÓGICA
684;40102041;CIRURGIA CARDIOVASCULAR
685;40102050;CIRURGIA TORÁXICA
686;40102068;CIRURGIA GASTROENTEROLOGICA
687;40102076;CIRURGIA PEDIÁTRICA
688;40102084;NEUROCIRURGIA
689;40102092;CIRURGIA UROLÓGICA
690;40102106;CIRURGIA PROCTOLÓGICA
691;40102114;CIRURGIA ORTOPÉDICA
692;40102122;CIRURGIA TRAUMATOLÓGICA
693;40102130;ANESTESIOLOGIA
694;40102149;CIRURGIA EXPERIMENTAL
695;40500004;NUTRIÇÃO
696;40501000;BIOQUÍMICA DA NUTRIÇÃO
697;40502007;DIETÉTICA
698;40503003;ANÁLISE NUTRICIONAL DE POPULAÇÃO
699;40504000;DESNUTRIÇÃO E DESENVOLVIMENTO FISIOLÓGICO
700;40200000;ODONTOLOGIA
701;40201007;CLÍNICA ODONTOLÓGICA
702;40202003;CIRURGIA BUCO-MAXILO-FACIAL
703;40203000;ORTODONTIA
704;40204006;ODONTOPEDIATRIA
705;40205002;PERIODONTIA
706;40206009;ENDODONTIA
707;40207005;RADIOLOGIA ODONTOLÓGICA
708;40208001;ODONTOLOGIA SOCIAL E PREVENTIVA
709;40209008;MATERIAIS ODONTOLÓGICOS
710;40300005;FARMÁCIA
711;40301001;FARMACOTECNIA
712;40302008;FARMACOGNOSIA
713;40303004;ANÁLISE TOXICOLÓGICA
714;40304000;ANÁLISE E CONTROLE DE MEDICAMENTOS
715;40305007;BROMATOLOGIA
716;40400000;ENFERMAGEM
717;40401006;ENFERMAGEM MÉDICO-CIRÚRGICA
718;40402002;ENFERMAGEM OBSTÉTRICA
719;40403009;ENFERMAGEM PEDIÁTRICA
720;40404005;ENFERMAGEM PSIQUIÁTRICA
721;40405001;ENFERMAGEM DE DOENÇAS CONTAGIOSAS
722;40406008;ENFERMAGEM DE SAÚDE PÚBLICA
723;40600009;SAÚDE COLETIVA
724;40601005;EPIDEMIOLOGIA
725;40602001;SAÚDE PÚBLICA
726;40603008;MEDICINA PREVENTIVA
727;40900002;EDUCAÇÃO FÍSICA
728;40700003;FONOAUDIOLOGIA
729;40800008;FISIOTERAPIA E TERAPIA OCUPACIONAL
730;50000004;CIÊNCIAS AGRÁRIAS
731;50100009;AGRONOMIA
732;50101005;CIÊNCIA DO SOLO
733;50101013;GÊNESE, MORFOLOGIA E CLASSIFICAÇÃO DOS SOLOS
734;50101021;FÍSICA DO SOLO
735;50101030;QUÍMICA DO SOLO
736;50101048;MICROBIOLOGIA E BIOQUÍMICA DO SOLO
737;50101056;FERTILIDADE DO SOLO E ADUBAÇÃO
738;50101064;MANEJO E CONSERVAÇÃO DO SOLO
739;50102001;FITOSSANIDADE
740;50102010;FITOPATOLOGIA
741;50102028;ENTOMOLOGIA AGRÍCOLA
742;50102036;PARASITOLOGIA AGRÍCOLA
743;50102044;MICROBIOLOGIA AGRÍCOLA
744;50102052;DEFESA FITOSSANITÁRIA
745;50103008;FITOTECNIA
746;50103016;MANEJO E TRATOS CULTURAIS
747;50103024;MECANIZAÇÃO AGRÍCOLA
748;50103032;PRODUÇÃO E BENEFICIAMENTO DE SEMENTES
749;50103040;PRODUÇÃO DE MUDAS
750;50103059;MELHORAMENTO VEGETAL
751;50103067;FISIOLOGIA DE PLANTAS CULTIVADAS
752;50103075;MATOLOGIA
753;50104004;FLORICULTURA, PARQUES E JARDINS
754;50104012;FLORICULTURA
755;50104020;PARQUES E JARDINS
756;50104039;ARBORIZAÇÃO DE VIAS PÚBLICAS
757;50105000;AGROMETEROLOGIA
758;50106007;EXTENSÃO RURAL
759;50200003;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL
760;50201000;SILVICULTURA
761;50201018;DENDROLOGIA
762;50201026;FLORESTAMENTO E REFLORESTAMENTO
763;50201034;GENÉTICA E MELHORAMENTO FLORESTAL
764;50201042;SEMENTES FLORESTAIS
765;50201050;NUTRIÇÃO FLORESTAL
766;50201069;FISIOLOGIA FLORESTAL
767;50201077;SOLOS FLORESTAIS
768;50201085;PROTEÇÃO FLORESTAL
769;50202006;MANEJO FLORESTAL
770;50202014;ECONOMIA FLORESTAL
771;50202022;POLÍTICA E LEGISLAÇÃO FLORESTAL
772;50202030;ADMINISTRAÇÃO FLORESTAL
773;50202049;DENDROMETRIA E INVENTÁRIO FLORESTAL
774;50202057;FOTOINTERPRETAÇÃO FLORESTAL
775;50202065;ORDENAMENTO FLORESTAL
776;50203002;TÉCNICAS E OPERAÇÕES FLORESTAIS
777;50203010;EXPLORAÇÃO FLORESTAL
778;50203029;MECANIZAÇÃO FLORESTAL
779;50204009;TECNOLOGIA E UTILIZAÇÃO DE PRODUTOS FLORESTAIS
780;50204017;ANATOMIA E IDENTIFICAÇÃO DE PRODUTOS FLORESTAIS
781;50204025;PROPRIEDADES FISICO-MECÂNICAS DA MADEIRA
782;50204033;RELAÇÕES ÁGUA-MADEIRA E SECAGEM
783;50204041;TRATAMENTO DA MADEIRA
784;50204050;PROCESSAMENTO MECÂNICO DA MADEIRA
785;50204068;QUÍMICA DA MADEIRA
786;50204076;RESINAS DE MADEIRAS
787;50204084;TECNOLOGIA DE CELULOSE E PAPEL
788;50204092;TECNOLOGIA DE CHAPAS
789;50205005;CONSERVAÇÃO DA NATUREZA
790;50205013;HIDROLOGIA FLORESTAL
791;50205021;CONSERVAÇÃO DE ÁREAS SILVESTRES
792;50205030;CONSERVAÇÃO DAS BACIAS HIDROGRÁFICAS
793;50205048;RECUPERAÇÃO DE ÁREAS DEGRADADAS
794;50206001;ENERGIA DE BIOMASSA FLORESTAL
795;50300008;ENGENHARIA AGRÍCOLA
796;50301004;MÁQUINAS E IMPLEMENTOS AGRÍCOLAS
797;50302000;ENGENHARIA DE ÁGUA E SOLO
798;50302019;IRRIGAÇÃO E DRENAGEM
799;50302027;CONSERVAÇÃO DE SOLO E ÁGUA
800;50303007;ENGENHARIA DE PROCESSAMENTO DE PRODUTOS AGRÍCOLAS
801;50303015;PRÉ-PROCESSAMENTO DE PRODUTOS AGRÍCOLAS
802;50303023;ARMAZENAMENTO DE PRODUTOS AGRÍCOLAS
803;50303031;TRANSFERÊNCIA DE PRODUTOS AGRÍCOLAS
804;50304003;CONSTRUÇÕES RURAIS E AMBIÊNCIA
805;50304011;ASSENTAMENTO RURAL
806;50304020;ENGENHARIA DE CONSTRUÇÕES RURAIS
807;50304038;SANEAMENTO RURAL
808;50305000;ENERGIZAÇÃO RURAL
809;50400002;ZOOTECNIA
810;50401009;ECOLOGIA DOS ANIMAIS DOMÉSTICOS E ETOLOGIA
811;50402005;GENÉTICA E MELHORAMENTO DOS ANIMAIS DOMÉSTICOS
812;50403001;NUTRIÇÃO E ALIMENTAÇÃO ANIMAL
813;50403010;EXIGÊNCIAS NUTRICIONAIS DOS ANIMAIS
814;50403028;AVALIAÇÃO DE ALIMENTOS PARA ANIMAIS
815;50403036;CONSERVAÇÃO DE ALIMENTOS PARA ANIMAIS
816;50404008;PASTAGEM E FORRAGICULTURA
817;50404016;AVALIAÇÃO, PRODUÇÃO E CONSERVAÇÃO DE FORRAGENS
818;50404024;MANEJO E CONSERVAÇÃO DE PASTAGENS
819;50404032;FISIOLOGIA DE PLANTAS FORRAGEIRAS
820;50404040;MELHORAMENTO DE PLANTAS FORRAGEIRAS E PRODUÇÃO DE SEMENTES
821;50404059;TOXICOLOGIA E PLANTAS TÓXICAS
822;50405004;PRODUÇÃO ANIMAL
823;50405012;CRIAÇÃO DE ANIMAIS
824;50405020;MANEJO DE ANIMAIS
825;50405039;INSTALAÇÕES PARA PRODUÇÃO ANIMAL
826;50600001;RECURSOS PESQUEIROS E ENGENHARIA DE PESCA
827;50601008;RECURSOS PESQUEIROS MARINHOS
828;50601016;FATORES ABIÓTICOS DO MAR
829;50601024;AVALIAÇÃO DE ESTOQUE PESQUEIROS MARINHOS
830;50601032;EXPLORAÇÃO PESQUEIRA MARINHA
831;50601040;MANEJO E CONSERVAÇÃO DE RECURSOS PESQUEIROS MARINHOS
832;50602004;RECURSOS PESQUEIROS DE ÁGUAS INTERIORES
833;50602012;FATORES ABIÓTICOS DE ÁGUAS INTERIORES
834;50602020;AVALIAÇÃO DE ESTOQUES PESQUEIROS DE ÁGUAS INTERIORES
835;50602039;EXPLORAÇÃO PESQUEIRA DE ÁGUAS INTERIORES
836;50602047;MANEJO E CONSERV. DE RECURSOS PESQUEIROS DE ÁGUAS INFERIORES
837;50603000;AQUICULTURA
838;50603019;MARICULTURA
839;50603027;CARCINOCULTURA
840;50603035;OSTREICULTURA
841;50603043;PISCICULTURA
842;50604007;ENGENHARIA DE PESCA
843;50500007;MEDICINA VETERINÁRIA
844;50501003;CLÍNICA E CIRÚRGIA ANIMAL
845;50501011;ANESTESIOLOGIA ANIMAL
846;50501020;TÉCNICA CIRÚRGICA ANIMAL
847;50501038;RADIOLOGIA DE ANIMAIS
848;50501046;FARMACOLOGIA E TERAPÉUTICA ANIMAL
849;50501054;OBSTETRÍCIA ANIMAL
850;50501062;CLÍNICA VETERINÁRIA
851;50501070;CLÍNICA CIRÚRGICA ANIMAL
852;50501089;TOXICOLOGIA ANIMAL
853;50502000;MEDICINA VETERINÁRIA PREVENTIVA
854;50502018;EPIDEMIOLOGIA ANIMAL
855;50502026;SANEAMENTO APLICADO À SAÚDE DO HOMEM
856;50502034;DOENÇAS INFECCIOSAS DE ANIMAIS
857;50502042;DOENÇAS PARASITÁRIAS DE ANIMAIS
858;50502050;SAÚDE ANIMAL (PROGRAMAS SANITÁRIOS)
859;50503006;PATOLOGIA ANIMAL
860;50503014;PATOLOGIA AVIÁRIA
861;50503022;ANATOMIA PATOLÓGICA ANIMAL
862;50503030;PATOLOGIA CLÍNICA ANIMAL
863;50504002;REPRODUÇÃO ANIMAL
864;50504010;GINECOLOGIA E ANDROLOGIA ANIMAL
865;50504029;INSEMINAÇÃO ARTIFICIAL ANIMAL
866;50504037;FISIOPATOLOGIA DA REPRODUÇÃO ANIMAL
867;50505009;INSPEÇÃO DE PRODUTOS DE ORIGEM ANIMAL
868;50700006;CIÊNCIA E TECNOLOGIA DE ALIMENTOS
869;50701002;CIÊNCIA DE ALIMENTOS
870;50701010;VALOR NUTRITIVO DE ALIMENTOS
871;50701029;QUÍMICA, FÍSICA, FÍSICO-QUÍM. BIOQ. DOS ALI. MAT. PRIMAS ALI
872;50701037;MICROBIOLOGIA DE ALIMENTOS
873;50701045;FISIOLOGIA PÓS-COLHEITA
874;50701053;TOXICIDADE E RESÍDUOS DE PESTICIDAS EM ALIMENTOS
875;50701061;AVALIAÇÃO E CONTROLE DE QUALIDADE DE ALIMENTOS
876;50701070;PADRÕES, LEGISLAÇÃO E FISCALIZAÇÃO DE ALIMENTOS
877;50702009;TECNOLOGIA DE ALIMENTOS
878;50702017;TECNOLOGIA DE PRODUTOS DE ORIGEM ANIMAL
879;50702025;TECNOLOGIA DE PRODUTOS DE ORIGEM VEGETAL
880;50702033;TECNOLOGIA DAS BEBIDAS
881;50702041;TECNOLOGIA DE ALIMENTOS DIETÉTICOS E NUTRICIONAIS
882;50702050;APROVEITAMENTO DE SUBPRODUTOS
883;50702068;EMBALAGENS DE PRODUTOS ALIMENTARES
884;50703005;ENGENHARIA DE ALIMENTOS
885;50703013;INSTALAÇÕES INDUSTRIAIS DE PRODUÇÃO DE ALIMENTOS
886;50703021;ARMAZENAMENTO DE ALIMENTOS
887;60000007;CIÊNCIAS SOCIAIS APLICADAS
888;60100001;DIREITO
889;60101008;TEORIA DO DIREITO
890;60101016;TEORIA GERAL DO DIREITO
891;60101024;TEORIA GERAL DO PROCESSO
892;60101032;TEORIA DO ESTADO
893;60101040;HISTÓRIA DO DIREITO
894;60101059;FILOSOFIA DO DIREITO
895;60101067;LÓGICA JURÍDICA
896;60101075;SOCIOLOGIA JURÍDICA
897;60101083;ANTROPOLOGIA JURÍDICA
898;60102004;DIREITO PÚBLICO
899;60102012;DIREITO TRIBUTÁRIO
900;60102020;DIREITO PENAL
901;60102039;DIREITO PROCESSUAL PENAL
902;60102047;DIREITO PROCESSUAL CIVIL
903;60102055;DIREITO CONSTITUCIONAL
904;60102063;DIREITO ADMINISTRATIVO
905;60102071;DIREITO INTERNACIONAL PÚBLICO
906;60103000;DIREITO PRIVADO
907;60103019;DIREITO CIVIL
908;60103027;DIREITO COMERCIAL
909;60103035;DIREITO DO TRABALHO
910;60103043;DIREITO INTERNACIONAL PRIVADO
911;60104007;DIREITOS ESPECIAIS
912;60200006;ADMINISTRAÇÃO
913;60201002;ADMINISTRAÇÃO DE EMPRESAS
914;60201010;ADMINISTRAÇÃO DE PRODUÇÃO
915;60201029;ADMINISTRAÇÃO FINANCEIRA
916;60201037;MERCADOLOGIA
917;60201045;NEGÓCIOS INTERNACIONAIS
918;60201053;ADMINISTRAÇÃO DE RECURSOS HUMANOS
919;60202009;ADMINISTRAÇÃO PÚBLICA
920;60202017;CONTABILIDADE E FINANÇAS PÚBLICAS
921;60202025;ORGANIZAÇÕES PÚBLICAS
922;60202033;POLÍTICA E PLANEJAMENTO GOVERNAMENTAIS
923;60202041;ADMINISTRAÇÃO DE PESSOAL
924;60203005;ADMINISTRAÇÃO DE SETORES ESPECÍFICOS
925;60204001;CIÊNCIAS CONTÁBEIS
926;61300004;TURISMO
927;60300000;ECONOMIA
928;60301007;TEORIA ECONÔMICA
929;60301015;ECONOMIA GERAL
930;60301023;TEORIA GERAL DA ECONOMIA
931;60301031;HISTÓRIA DO PENSAMENTO ECONÔMICO
932;60301040;HISTÓRIA ECONÔMICA
933;60301058;SISTEMAS ECONÔMICOS
934;60302003;MÉTODOS QUANTITATIVOS EM ECONOMIA
935;60302011;MÉTODOS E MODELOS MATEMÁT., ECONOMÉTRICOS E ESTATÍSTICOS
936;60302020;ESTATÍSTICA SÓCIO-ECONÔMICA
937;60302038;CONTABILIDADE NACIONAL
938;60302046;ECONOMIA MATEMÁTICA
939;60303000;ECONOMIA MONETÁRIA E FISCAL
940;60303018;TEORIA MONETÁRIA E FINANCEIRA
941;60303026;INSTITUIÇÕES MONETÁRIAS E FINANCEIRAS DO BRASIL
942;60303034;FINANÇAS PÚBLICAS INTERNAS
943;60303042;POLÍTICA FISCAL DO BRASIL
944;60304006;CRESCIMENTO, FLUTUAÇÕES E PLANEJAMENTO ECONÔMICO
945;60304014;CRESCIMENTO E DESENVOLVIMENTO ECONÔMICO
946;60304022;TEORIA E POLÍTICA DE PLANEJAMENTO ECONÔMICO
947;60304030;FLUTAÇÕES CICLÍCAS E PROJEÇÕES ECONÔMICAS
948;60304049;INFLAÇÃO
949;60305002;ECONOMIA INTERNACIONAL
950;60305010;TEORIA DO COMÉRCIO INTERNACIONAL
951;60305029;RELAÇÕES DO COMÉRCIOPOLÍT. COMERCIALINTEGRAÇÃO ECONÔMICA
952;60305037;BALANÇO DE PAGAMENTOFINANÇAS INTERNACIONAIS
953;60305045;INVESTIMENTOS INTERNACIONAIS E AJUDA EXTERNA
954;60306009;ECONOMIA DOS RECURSOS HUMANOS
955;60306017;"TREIN. E ALOCAÇÃO DE MÃO-DE-OBRA;OFERTA MÃO-DE-OBRA F. TRAB."
956;60306025;MERCADO DE TRABALHOPOLÍTICA DO GOVERNO
957;60306033;SINDICATOS, DISSÍDIOS COLET., RELAÇÕES DE EMPREGO(EMP./EMP)
958;60306041;CAPITAL HUMANO
959;60306050;DEMOGRAFIA ECONÔMICA
960;60307005;ECONOMIA INDUSTRIAL
961;60307013;ORGANIZAÇÃO INDUSTRIAL E ESTUDOS INDUSTRIAIS
962;60307021;MUDANÇA TECNOLÓGICA
963;60308001;ECONOMIA DO BEM-ESTAR SOCIAL
964;60308010;ECONOMIA DOS PROGRAMAS DE BEM-ESTAR SOCIAL
965;60308028;ECONOMIA DO CONSUMIDOR
966;60309008;ECONOMIA REGIONAL E URBANA
967;60309016;ECONOMIA REGIONAL
968;60309024;ECONOMIA URBANA
969;60309032;RENDA E TRIBUTAÇÃO
970;60310006;ECONOMIAS AGRÁRIA E DOS RECURSOS NATURAIS
971;60310014;ECONOMIA AGRÁRIA
972;60310022;ECONOMIA DOS RECURSOS NATURAIS
973;60400005;ARQUITETURA E URBANISMO
974;60401001;FUNDAMENTOS DE ARQUITETURA E URBANISMO
975;60401010;HISTÓRIA DA ARQUITETURA E URBANISMO
976;60401028;TEORIA DA ARQUITETURA
977;60401036;HISTÓRIA DO URBANISMO
978;60401044;TEORIA DO URBANISMO
979;60402008;PROJETO DE ARQUITETURA E URBANISMO
980;60402016;PLANEJAMENTO E PROJETOS DA EDIFICAÇÃO
981;60402024;PLANEJAMENTO E PROJETO DO ESPAÇO URBANO
982;60402032;PLANEJAMENTO E PROJETO DO EQUIPAMENTO
983;60403004;TECNOLOGIA DE ARQUITETURA E URBANISMO
984;60403012;ADEQUAÇÃO AMBIENTAL
985;60404000;PAISAGISMO
986;60404019;DESENVOLVIMENTO HISTÓRICO DO PAISAGISMO
987;60404027;CONCEITUAÇÃO DE PAISAGISMO E METODOLOGIA DO PAISAGISMO
988;60404035;ESTUDOS DE ORGANIZAÇÃO DO ESPAÇO EXTERIOR
989;60404043;PROJETOS DE ESPAÇOS LIVRES URBANOS
990;61200000;DESENHO INDUSTRIAL
991;60500000;PLANEJAMENTO URBANO E REGIONAL
992;60501006;FUNDAMENTOS DO PLANEJAMENTO URBANO E REGIONAL
993;60501014;TEORIA DO PLANEJAMENTO URBANO E REGIONAL
994;60501022;TEORIA DA URBANIZAÇÃO
995;60501030;POLÍTICA URBANA
996;60501049;HISTÓRIA URBANA
